coordinate,in_range
"(119.94087201773125, 30.00862515258345)",False
"(120.05588302593907, 30.02554850595486)",False
"(119.95000820622205, 30.01482140242375)",False
"(120.05528741450864, 30.03004101537282)",False
"(120.04021812610921, 30.03841841971879)",False
"(119.96221089098033, 29.95353333323441)",False
"(120.04206671015795, 29.9691737148428)",False
"(119.95022656990284, 29.97724466859368)",False
"(120.05035969590095, 29.95775128465104)",False
"(119.98604611098322, 30.06275429024259)",False
"(120.03625647507455, 29.9554179077229)",False
"(119.97781262738573, 29.93529184464438)",False
"(119.98249525589979, 30.06220840925018)",False
"(119.95359911255386, 30.03892751635171)",False
"(119.96630020157365, 29.93868264716064)",False
"(120.03045224714415, 29.95160197123114)",False
"(120.01048013725575, 29.93656213407844)",False
"(120.01312418998222, 30.05902291657568)",False
"(120.03863126577811, 30.05392125722313)",False
"(119.99125191489888, 29.94704650939468)",False
"(120.04434799952398, 30.00976857413213)",False
"(120.02427014176163, 30.05955561626248)",False
"(120.0072104606073, 29.93409353510947)",False
"(120.04924484771546, 30.02251367501961)",False
"(119.94757931676658, 29.961586372611)",False
"(119.97065744725967, 30.04095613493438)",False
"(120.0518012014809, 30.01943503109277)",False
"(120.0, 29.93583622256475)",False
"(119.9803676538882, 29.93023051268428)",False
"(120.04772980166189, 29.96970102678605)",False
"(119.94074166236176, 30.0)",False
"(119.94003801346334, 30.00874681095551)",False
"(120.05346877425016, 30.01585224614637)",False
"(120.05383339452217, 30.03417354612528)",False
"(120.04466220391814, 30.04842883470094)",False
"(120.02471824375266, 30.06065519740566)",False
"(119.99259433374678, 29.93230927821507)",False
"(120.00345473345757, 29.93659375853755)",False
"(119.94882926118484, 29.96250232593664)",False
"(119.99654526654243, 29.93659375853755)",False
"(119.94680791491515, 29.98004313031438)",False
"(119.98938549652385, 30.06425120510462)",False
"(119.94314516659303, 29.98747653420971)",False
"(120.04722884239082, 29.97433769705253)",False
"(120.0541205079959, 30.03435580633059)",False
"(119.98771074232339, 29.94473199248058)",False
"(119.94700134144898, 30.02879739503864)",False
"(120.04128832882932, 30.02620991342285)",False
"(120.02104030641158, 30.05163004101909)",False
"(120.04357856839414, 29.96806583231691)",False
"(119.98818498616461, 29.92848192296921)",False
"(120.0334005421797, 30.05308378044015)",False
"(120.04024131384818, 29.95636489547012)",False
"(120.03591529099069, 29.94291950678119)",False
"(120.05759157882473, 30.00418388999045)",False
"(119.94733070832106, 29.9665654286795)",False
"(120.03135473117447, 30.0498323547106)",False
"(120.03079377835235, 29.95105917262708)",False
"(119.9670830133941, 30.05989301350075)",False
"(119.9807851716728, 30.05603890637)",False
"(119.96021839177791, 29.9708482266747)",False
"(119.96603292938791, 30.04176696916337)",False
"(119.93868908244261, 29.99554590897648)",False
"(119.96630020157365, 29.93868264716064)",False
"(120.00929781791318, 30.05628110698794)",False
"(120.0, 29.93001903896048)",False
"(119.95043341974288, 29.95841666033442)",False
"(120.04207119846572, 30.03529517119928)",False
"(120.0585732471267, 30.0)",False
"(119.95919039911298, 29.96101657319447)",False
"(119.94396109363, 30.02561977110292)",False
"(119.99326699242256, 29.93845764484706)",False
"(119.95862695684781, 30.0508735839268)",False
"(120.04551633021575, 30.03335415033101)",False
"(120.02493927566627, 30.06119757956224)",False
"(120.0305665148895, 30.04857963551863)",False
"(120.00291783550956, 30.0535523174621)",False
"(119.95513480205643, 30.0428575414151)",False
"(119.94879366528075, 29.99253039875122)",False
"(120.05635802815567, 29.97885531612744)",False
"(119.94602264067565, 29.97532272343969)",False
"(119.94676232182775, 30.03901231739498)",False
"(119.94096088173316, 30.01300460020015)",False
"(120.01568072283018, 30.07052031376457)",False
"(120.04696677284021, 29.96059774029438)",False
"(120.02515836575179, 30.06173519673764)",False
"(119.95844755187066, 29.95494318539309)",False
"(120.01570587688944, 29.94418441014742)",False
"(120.0538155078076, 30.02460328156148)",False
"(120.02086569504068, 29.94879843145963)",False
"(120.01116753842236, 29.93240119019219)",False
"(120.01399854157575, 30.06295510448463)",False
"(119.97714967429232, 29.99154890787847)",True
"(119.98692344788816, 30.05880867660711)",False
"(119.97506072433373, 30.06119757956224)",False
"(120.0571181591127, 29.97388681797917)",False
"(119.97024257239012, 29.95270625413183)",False
"(120.00790267637875, 30.07223359112047)",False
"(119.94204511117596, 29.97825619804035)",False
"(119.99628984573144, 30.068094091861)",False
"(119.95609253208409, 29.96782481631142)",False
"(120.02137114839745, 29.93767231412789)",False
"(120.01788803167739, 29.9478306173106)",False
"(119.9601604397786, 29.95680053138316)",False
"(119.94944720369597, 30.01896664826118)",False
"(119.96798465023434, 29.955313193212)",False
"(119.94167285698116, 29.97333409679047)",False
"(119.96294996156536, 30.04017468977356)",False
"(119.94315820307293, 29.97867381336602)",False
"(119.95293428231805, 29.98604611098323)",False
"(120.04588699920112, 29.99330634406046)",False
"(119.9554614630111, 29.97172684796022)",False
"(119.98464096721695, 30.06907358944558)",False
"(119.95016990310836, 30.00726884585686)",False
"(120.06353160657561, 30.0)",False
"(120.04380762826685, 30.02002789635737)",False
"(119.9924998909514, 30.04289091746893)",True
"(119.94989414588748, 29.96819270395525)",False
"(120.04565933389514, 30.04361614086397)",False
"(119.98066438148291, 30.06871497594768)",False
"(119.96125214232524, 30.04201569626494)",False
"(120.0490673882276, 30.02243254439531)",False
"(120.04825744343212, 29.98569279205651)",False
"(119.97003149236568, 29.94547179382397)",False
"(120.04349037741633, 29.94652287584069)",False
"(120.0, 29.93995226817681)",False
"(119.94097708342433, 30.01749891997629)",False
"(119.98447926761848, 29.94484237722502)",False
"(119.97781262738573, 29.93529184464438)",False
"(120.05062110024515, 30.00738423157367)",False
"(119.98550659417009, 30.05150670676099)",False
"(120.04885300949302, 30.03101198778355)",False
"(120.045988093053, 29.97501187164114)",False
"(120.03387470851315, 30.03673156528802)",False
"(120.05619986693512, 30.00819802078281)",False
"(119.95146888348329, 29.97781262738572)",False
"(119.9800302501838, 29.95099695879028)",False
"(120.04680909680538, 29.99659943145191)",False
"(119.99077870863849, 29.94418211987695)",False
"(120.05295349060532, 29.98833588653184)",False
"(119.96702178850371, 30.04055103716061)",False
"(120.0561943543978, 30.02569083856567)",False
"(120.01132505732203, 30.06855229568238)",False
"(119.97522945720665, 30.05202786185682)",False
"(119.94653575131757, 30.02905037847835)",False
"(119.97374132861755, 29.95222190358885)",False
"(120.0, 30.070745803001)",False
"(119.97448066364096, 29.93737903064602)",False
"(119.9669140696245, 30.05258376508566)",False
"(119.95592900277349, 29.96770498281027)",False
"(120.04964186049749, 30.01862487885782)",False
"(119.95098863349689, 30.03111251312914)",False
"(119.9668563883102, 29.999709649762)",True
"(119.97753021493274, 30.05513778659014)",False
"(120.01531834653203, 29.93110938727172)",False
"(120.01820628880124, 29.93529843920076)",False
"(120.01429256370784, 29.94920704654228)",False
"(120.04669908864167, 30.02134980925244)",False
"(119.98969028283767, 29.93759371284247)",False
"(120.01278699846716, 30.0575064780991)",False
"(119.94897656472776, 30.0)",False
"(119.97476902698106, 29.93808663493595)",False
"(120.02542373884046, 30.0533998299234)",False
"(120.0157204712408, 29.92930092723187)",False
"(120.05617807306476, 29.99591879781081)",False
"(120.04874086840466, 29.98926380464989)",False
"(119.98640861161446, 30.06112403004789)",False
"(120.05702582577322, 29.9874388695659)",False
"(120.03410599581608, 29.95806220407394)",False
"(120.03960036988443, 29.97098103726666)",False
"(120.01340646291993, 29.93970762816063)",False
"(119.98238550721274, 29.93740156555439)",False
"(119.94953705099651, 29.96302099094477)",False
"(119.95288369954312, 30.0)",False
"(119.95331399440515, 30.0)",False
"(120.03340559275647, 30.04107655848446)",False
"(120.04916325561189, 30.0360265999185)",False
"(120.01846901939088, 30.06563525351413)",False
"(120.0, 29.92982704693705)",False
"(119.94516269404792, 29.97020355598555)",False
"(120.0532914312268, 29.98420033192931)",False
"(119.95292976637162, 29.96550715663773)",False
"(119.94873010693827, 29.98076430782895)",False
"(119.97271032034486, 29.9426809620177)",False
"(119.96596736658174, 30.03690280894494)",False
"(119.94814914444984, 30.0153725709371)",False
"(119.99077870863849, 29.94418211987695)",False
"(120.05252894182486, 30.02854216936898)",False
"(119.96211892730051, 30.05287414284196)",False
"(119.98889609479318, 29.93278637173107)",False
"(119.9619614552095, 29.95322661923286)",False
"(120.01349210613837, 30.01350256891)",True
"(120.04616044055129, 30.0033534452279)",False
"(120.04372929154562, 30.01296471638089)",False
"(119.99644313420852, 30.06528072107275)",False
"(120.01239040553628, 30.05572289591188)",False
"(120.055047196993, 29.97934712024927)",False
"(119.94785449285745, 29.9617880203418)",False
"(120.05897121339926, 29.99571588286863)",False
"(119.99219825594213, 30.07131102974408)",False
"(120.02086569504068, 30.05120156854037)",False
"(120.01278699846716, 29.9424935219009)",False
"(119.9783744242077, 29.93693029173168)",False
"(119.9650688768671, 29.94448365356051)",False
"(120.0196323461118, 30.06976948731572)",False
"(119.98305411425382, 29.95057833000032)",False
"(120.00395915066883, 30.07266403222639)",False
"(119.96833852732829, 30.03893193404425)",False
"(119.99223899639844, 29.92906135415755)",False
"(119.94167285698116, 30.02666590320953)",False
"(119.95020440183721, 29.96838965505043)",False
"(120.051328127729, 29.96741680222768)",False
"(119.95927858588426, 30.02585003483289)",False
"(119.95761082353448, 30.05212305313326)",False
"(119.95237608714983, 29.97822738120207)",False
"(120.04044838912195, 29.95026339950074)",False
"(119.94939470106914, 29.96291667759494)",False
"(120.029202492023, 29.95923936085933)",False
"(120.01363722793687, 29.93866981749485)",False
"(120.01836437821224, 29.93473662060342)",False
"(120.0, 29.94609164420485)",False
"(120.03658846076947, 29.94184963203055)",False
"(119.98101642478474, 29.93253611653722)",False
"(119.96809417688208, 29.94929178993438)",False
"(119.96955196579547, 29.94459928712441)",False
"(120.00952370876631, 29.94235154129676)",False
"(119.95313584948704, 30.01389412904616)",False
"(120.0172656476347, 29.94964576343111)",False
"(119.9694334851105, 30.04857963551863)",False
"(120.0, 29.93059820169957)",False
"(120.03166083169086, 29.94239258159901)",False
"(120.05295349060532, 30.01166411346816)",False
"(119.94837082495218, 30.03277430321026)",False
"(120.00371015426856, 29.931905908139)",False
"(119.98176165620363, 30.03957186342887)",True
"(119.94947353985474, 29.99632937392639)",False
"(120.01793971088307, 30.06375419543724)",False
"(120.02967418501451, 30.06232743511229)",False
"(120.04794100220775, 30.04021957876399)",False
"(120.03956945839371, 29.95709341251346)",False
"(119.96205577092456, 29.96816710457313)",False
"(119.94530978674713, 30.03471745636305)",False
"(119.98189987122213, 30.06432428900699)",False
"(120.00371015426856, 30.068094091861)",False
"(120.06138161243662, 29.98180178164075)",False
"(119.97680907654713, 30.05690736179032)",False
"(120.05258447223773, 29.98841717054281)",False
"(119.98504419667455, 30.02717708039502)",True
"(119.9923005112675, 29.92962362441727)",False
"(119.97878651942149, 30.05205498679542)",False
"(120.04176893467603, 29.98090415008196)",False
"(120.03542662480587, 29.94369614831962)",False
"(119.9388532351269, 30.00444216572495)",False
"(120.04800270596729, 30.00700227958912)",False
"(119.96697604644599, 29.95390539092512)",False
"(119.95541318973575, 30.01321895070726)",False
"(119.94918589784444, 29.97676889592687)",False
"(119.9858683472688, 29.93644625981793)",False
"(119.9546273231263, 30.02074340259526)",False
"(119.9593374612161, 30.03884294553132)",False
"(120.00729786332096, 30.06670536030009)",False
"(119.9395431331049, 29.99118099955927)",False
"(119.9503826516687, 30.02696012351502)",False
"(119.95187187622507, 29.96473193976909)",False
"(119.95480086061876, 30.03312171439587)",False
"(119.99326699242256, 30.06154235515294)",False
"(119.94826339531538, 30.02811164440372)",False
"(120.01302874006103, 30.05859365330358)",False
"(120.05541275368529, 30.02533350769243)",False
"(119.97037931257974, 30.04134435342314)",False
"(119.94747105817514, 30.02854216936898)",False
"(119.97895969358842, 30.05163004101909)",False
"(120.04740344129455, 29.97424282684748)",False
"(120.05753575388634, 29.9873265472373)",False
"(119.94925640773856, 29.98495570683712)",False
"(119.9933379927292, 29.93910661576188)",False
"(120.02495891465314, 30.05242351669494)",False
"(119.97462443569408, 30.06226817235308)",False
"(120.05606164004054, 29.98337902954099)",False
"(120.06130445019002, 29.98649641307975)",False
"(120.05316317451424, 29.97569495105478)",False
"(120.04479219228354, 30.02047801764591)",False
"(120.00294497874995, 30.05405048928221)",False
"(119.9573678967345, 29.97683538503371)",False
"(120.034244357422, 30.04210792967099)",False
"(119.94559546016775, 30.01198373739922)",False
"(120.05049067062384, 30.04235859515833)",False
"(119.93792201807992, 29.99094452329356)",False
"(119.94873050699591, 29.95698802033524)",False
"(119.97794103175431, 29.94587030183472)",False
"(119.9467085687732, 30.01579966807069)",False
"(119.99250920835048, 29.93153119838814)",False
"(119.94545588869794, 29.9960375012116)",False
"(119.98488672759801, 29.93203165929656)",False
"(120.03820438786003, 30.05332542393731)",False
